Date,Year,Month,Pearson,Kendall,Spearman
2010-12-01,2010,12,0.5808311824726585,0.3063101419867354,0.4323128083445015
2011-01-01,2011,1,0.6111976575995126,0.296001299264269,0.430218058282275
2011-02-01,2011,2,0.5966709564156619,0.30220032735042984,0.43349584481499115
2011-03-01,2011,3,0.4915044127578769,0.209578122793945,0.30170823979458317
2011-04-01,2011,4,0.5958436455543429,0.32472527895561604,0.45780895864853427
2011-05-01,2011,5,0.7788140230173909,0.3572730938963613,0.5043079906602785
2011-06-01,2011,6,0.8617082434502639,0.5615899422597356,0.7465259001150152
2011-07-01,2011,7,0.8951917260692889,0.5457631869667955,0.7333229910480091
2011-08-01,2011,8,0.8693139821352037,0.5037566355577378,0.6860641783256585
2011-09-01,2011,9,0.8934129463417785,0.45134203028488573,0.6088196926747526
2011-10-01,2011,10,0.6721222891518954,0.3837638984345953,0.5304633249769927
2011-11-01,2011,11,0.7320474834949251,0.33657454871684395,0.47128919288370663
2011-12-01,2011,12,0.6985420046870666,0.39207461528443704,0.5522510189671761
2012-01-01,2012,1,0.7505888925486984,0.4888929038457728,0.6782690403988547
2012-02-01,2012,2,0.6549574976389668,0.3775937025739388,0.5313049144088445
2012-03-01,2012,3,0.8274933534684982,0.4196681052591622,0.5737574027089085
2012-04-01,2012,4,0.7400870067043432,0.3957286078588282,0.557681710388815
2012-05-01,2012,5,0.9007620636499228,0.5872216218593593,0.7700302466246635
2012-06-01,2012,6,0.9311624587004205,0.6957558710447295,0.8648131686006444
2012-07-01,2012,7,0.9346139761411109,0.7167905662825581,0.8815438754246104
2012-08-01,2012,8,0.8979018468346864,0.6307919123841617,0.8044011884420189
2012-09-01,2012,9,0.9084598180792487,0.5706444210476573,0.7616161753229111
2012-10-01,2012,10,0.8159213437134866,0.46099842371887617,0.6532462908950968
2012-11-01,2012,11,0.7945727604945116,0.5002802031041873,0.6919857359709165
2012-12-01,2012,12,0.7547888527801919,0.46662853353090983,0.6483348566070711
2013-01-01,2013,1,0.7572912057060248,0.5317887390550843,0.7289494450385099
2013-02-01,2013,2,0.5673410320698481,0.41559531011337375,0.5816062468691509
2013-03-01,2013,3,0.7577171458960311,0.4121870299927188,0.5738560029378394
2013-04-01,2013,4,0.7111708450884682,0.38789225474366335,0.5483876199957078
2013-05-01,2013,5,0.8127490632040159,0.5183235506178253,0.70451531463737
2013-06-01,2013,6,0.8288708656528,0.65132597601947,0.8426101154192831
2013-07-01,2013,7,0.9015772544960583,0.6541867873545547,0.8413268895410663
2013-08-01,2013,8,0.7719008040635265,0.5336627734846686,0.7248930328897638
2013-09-01,2013,9,0.8544976426566516,0.49298746020341233,0.6755764859766357
2013-10-01,2013,10,0.7454392649944441,0.39094534875846954,0.5494850054126589
2013-11-01,2013,11,0.6288100241509099,0.30839752715262303,0.4482904299566002
2013-12-01,2013,12,0.6473289447015899,0.5208009429669861,0.694549998880164
2014-01-01,2014,1,0.6694577848216371,0.5374584588732625,0.728876281991218
2014-02-01,2014,2,0.6973985515156743,0.37142859291432984,0.524595253342515
2014-03-01,2014,3,0.39732282281624237,0.19625851475418346,0.29281927957738435
2014-04-01,2014,4,0.8088388822857007,0.5033778611429767,0.6852983628497726
2014-05-01,2014,5,0.5934187693769177,0.4373168330694857,0.6167140103753674
2014-06-01,2014,6,0.8198840738553195,0.5370021745379919,0.7418814443882097
2014-07-01,2014,7,0.7868514405947427,0.6144028437285924,0.8154832510716747
2014-08-01,2014,8,0.8497673888250317,0.5694902919340846,0.7554402479962987
2014-09-01,2014,9,0.687237529547956,0.30990654746976243,0.44420231097327784
2014-10-01,2014,10,0.6395758614240961,0.39398663145300605,0.5563811947948163
2014-11-01,2014,11,0.691188441649421,0.2511457547349416,0.3653681673472144
2014-12-01,2014,12,0.5731377300398944,0.3516270846819653,0.4991984620494462
2015-01-01,2015,1,0.6766827047327771,0.3780611522020287,0.558481383557422
2015-02-01,2015,2,0.25731762034098316,0.18199841753391763,0.26571982713882736
2015-03-01,2015,3,0.5399837301964536,0.3656218477186739,0.5224399171986409
2015-04-01,2015,4,0.5576779761605933,0.3217365463321358,0.4567369855673466
2015-05-01,2015,5,0.7054644051390426,0.3233711231551953,0.4507605998129266
2015-06-01,2015,6,0.7980439139410587,0.5111709846079637,0.7075100437292817
2015-07-01,2015,7,0.8582825240978428,0.576743160946305,0.7719934348815193
2015-08-01,2015,8,0.8088244386592925,0.4550721609574242,0.6333646811323768
2015-09-01,2015,9,0.7180125622312022,0.3161044203809231,0.4531202167231159
2015-10-01,2015,10,0.7327261338654808,0.315930671192129,0.4570920560401586
2015-11-01,2015,11,0.6800746425682936,0.19166496370662697,0.3010433158749974
2015-12-01,2015,12,0.5315640896206388,0.15521521160191085,0.21898128621997262
2016-01-01,2016,1,0.5633808972506587,0.3169061437314548,0.46001642802637593
2016-02-01,2016,2,0.64095722990633,0.3516718573450085,0.5017473027154928
2016-03-01,2016,3,0.617182771069801,0.3777324840887002,0.5372512320543161
2016-04-01,2016,4,0.7887611653261785,0.4085717695581215,0.5628261020216703
2016-05-01,2016,5,0.8165616702232998,0.3328211078231421,0.46069115207548694
2016-06-01,2016,6,0.8146835853026185,0.5954086459149094,0.8019879626267283
2016-07-01,2016,7,0.798975739379236,0.5844287636747427,0.7721863842855617
2016-08-01,2016,8,0.9007841434162948,0.6546428313273392,0.8266611531172681
2016-09-01,2016,9,0.7641085149381422,0.4824030954607038,0.6519844956301472
2016-10-01,2016,10,0.7724530904656807,0.5238292172778536,0.7050483624129271
2016-11-01,2016,11,0.4478365583571418,0.2413315266843157,0.34229485668923276
2016-12-01,2016,12,0.7069765509813299,0.4494219748946226,0.6238044436466763
2017-01-01,2017,1,0.4848384887829636,0.24957879215039538,0.3427195175102025
2017-02-01,2017,2,0.4845809183571098,0.3042315307561204,0.4450436965913501
2017-03-01,2017,3,0.6586666588812706,0.43280322030388424,0.6222168528967709
2017-04-01,2017,4,0.7657480219492843,0.4832741881198826,0.6502227201565035
2017-05-01,2017,5,0.8415180253967175,0.41240778115012383,0.5576096727452419
2017-06-01,2017,6,0.7963014083400469,0.4712271683657643,0.6506927550790866
2017-07-01,2017,7,0.5966716985321113,0.4963063763608087,0.695326658884785
2017-08-01,2017,8,0.8480841369129307,0.5264061010486178,0.7118388102978648
2017-09-01,2017,9,0.8368670730461341,0.5046638546712614,0.672619114979173
2017-10-01,2017,10,0.6513738599421762,0.4126336560547747,0.5650840145076312
2017-11-01,2017,11,0.7983647487589822,0.5789572952499453,0.7675948895384316
2017-12-01,2017,12,0.5412649234943889,0.3099485288170277,0.47108261119855244
2018-01-01,2018,1,0.6641089190295495,0.38049328310677083,0.5206929133985805
2018-02-01,2018,2,0.6854124464620183,0.4556564665931321,0.6308648499245978
2018-03-01,2018,3,0.6669619713759954,0.36542990520490887,0.5200996672214289
2018-04-01,2018,4,0.7018890600083476,0.33594296067206786,0.47864970257643225
2018-05-01,2018,5,0.7098468215738414,0.4231668349818729,0.5877470240786753
2018-06-01,2018,6,0.9198433399544452,0.6502242606471718,0.8398877603755597
2018-07-01,2018,7,0.8986622790789361,0.639412997903564,0.8268647290630987
2018-08-01,2018,8,0.9038432272493474,0.6160555125978291,0.7987943737576878
2018-09-01,2018,9,0.8286449576101936,0.5071925519129622,0.6905675194290279
2018-10-01,2018,10,0.7852863791157652,0.58045226205153,0.7792190125741026
2018-11-01,2018,11,0.7158708268369062,0.46360835232372494,0.6330702486926194
2018-12-01,2018,12,0.6592631051079774,0.4858538098130437,0.6814632752641206
2019-01-01,2019,1,0.5221754236774608,0.31391201567678073,0.45686271084550856
2019-02-01,2019,2,0.8749698220913851,0.6048171305356416,0.7891749590148464
2019-03-01,2019,3,0.6742510834938458,0.43174975116650316,0.5889344714413148
2019-04-01,2019,4,0.5891987239570464,0.3699959638907309,0.5133396541263529
2019-05-01,2019,5,0.8489833932349756,0.5184650409496776,0.6989226697145337
2019-06-01,2019,6,0.8533110776535929,0.648808874257725,0.8286012724337669
2019-07-01,2019,7,0.8657072354068601,0.6168913363444153,0.7997596337924915
2019-08-01,2019,8,0.8748968801602278,0.6581826025732854,0.8374816437687149
2019-09-01,2019,9,0.7847621481508971,0.39508344456416955,0.5492518788318369
2019-10-01,2019,10,0.6237333745465478,0.43228074906119734,0.6037406465858081
2019-11-01,2019,11,0.4844813891770424,0.266738351244134,0.3665598238409626
2019-12-01,2019,12,0.6738217228267211,0.3957895169975898,0.5703180370820093
2020-01-01,2020,1,0.21587105761749492,0.17731064887886747,0.26790484917742946
2020-02-01,2020,2,0.3488815003696896,0.20436835703427328,0.3042042113488353
2020-03-01,2020,3,0.40671487903068526,0.19698783030957662,0.2925256044057907
2020-04-01,2020,4,0.5762469913918964,0.36195475848260783,0.5215898848007433
2020-05-01,2020,5,0.7893713672388288,0.46121183262878673,0.6205996749816989
2020-06-01,2020,6,0.8635642348191557,0.5018333075858764,0.6824671912046678
2020-07-01,2020,7,0.7727490976503574,0.5030913802613892,0.6839991041352992
2020-08-01,2020,8,0.7148420556833801,0.331348760691047,0.4691498508189
2020-09-01,2020,9,0.7140783230147496,0.37421275866543136,0.5370185065474439
2020-10-01,2020,10,0.7869470375728653,0.45724534692318203,0.6314859336907908
2020-11-01,2020,11,0.3311299204334493,0.02569232403418498,0.02729454969745036
2020-12-01,2020,12,0.6815444363820959,0.41325164629719635,0.5717775236502408
2021-01-01,2021,1,0.6167079595890019,0.4575360137604816,0.642621851391601
2021-02-01,2021,2,0.6290095136007466,0.3856934658170213,0.5429469322752921
2021-03-01,2021,3,0.3802120530852773,0.2793811190561197,0.42215123122985965
2021-04-01,2021,4,0.6959889491187853,0.36593129404915375,0.5296044711107503
2021-05-01,2021,5,0.6267780713503127,0.24445442741365414,0.3488360699679656
2021-06-01,2021,6,0.6975300517183156,0.37235331987193376,0.5351352268679435
2021-07-01,2021,7,0.8082124506420566,0.5961517824401629,0.804400640408314
2021-08-01,2021,8,0.7725961826340014,0.41510705024594763,0.5772782788250373
2021-09-01,2021,9,0.6837862188354543,0.4001719690535165,0.556363540776473
2021-10-01,2021,10,0.6124643515511238,0.3652393042862612,0.524362225559343
2021-11-01,2021,11,0.6182153139098705,0.3648930883600624,0.5038338279656056
2021-12-01,2021,12,0.5708923904196798,0.40425001263281307,0.5932276639720593
2022-01-01,2022,1,0.44931698302251966,0.43473713231967404,0.6175583510359685
2022-02-01,2022,2,0.6724940224274937,0.42409754977121455,0.5703705987238098
2022-03-01,2022,3,0.7460856186356909,0.4220841782411785,0.5971918252304512
2022-04-01,2022,4,0.6349526411525711,0.4200879890836755,0.604314484359446
2022-05-01,2022,5,0.8409595346086953,0.42003999312312856,0.5857369816302892
2022-06-01,2022,6,0.5202211653787238,0.13540266507068463,0.19130171648509411
2022-07-01,2022,7,0.8601879434278156,0.5936290235737376,0.7578293170375812
2022-08-01,2022,8,0.8948632330761616,0.5654672840200118,0.7503827727818808
2022-09-01,2022,9,0.7528247398233741,0.391152224164411,0.5403025987786058
2022-10-01,2022,10,0.536454586656237,0.32200732934695775,0.45496733063879796
2022-11-01,2022,11,0.628744994437974,0.3169599596571116,0.45444627604766585
2022-12-01,2022,12,0.6257932064998856,0.4228557197785494,0.5829358848713536
